"PID","banditTrial","choice","cue","feedback","condition","block"
53665,49,1,1,0,"Informative","4"
53665,50,1,2,86,"Informative","4"
53665,51,1,2,78,"Informative","4"
53665,52,1,1,0,"Informative","4"
53665,53,0,2,0,"Informative","4"
53665,54,1,1,0,"Informative","4"
53665,55,1,2,80,"Informative","4"
53665,56,1,1,0,"Informative","4"
53665,57,1,2,81,"Informative","4"
53665,58,0,1,117,"Informative","4"
53665,59,1,1,0,"Informative","4"
53665,60,1,2,88,"Informative","4"
55150,1,0,1,116,"Informative","1"
55150,2,1,1,0,"Informative","1"
55150,3,0,1,115,"Informative","1"
55150,4,0,2,0,"Informative","1"
55150,5,1,1,0,"Informative","1"
55150,6,0,1,122,"Informative","1"
55150,7,1,2,86,"Informative","1"
55150,8,1,2,80,"Informative","1"
55150,9,1,2,77,"Informative","1"
55150,10,0,1,129,"Informative","1"
55150,11,0,1,127,"Informative","1"
55150,12,0,2,0,"Informative","1"
55150,13,0,2,0,"Informative","1"
55150,14,0,1,121,"Informative","1"
55150,15,1,1,0,"Informative","1"
55150,16,0,2,0,"Informative","2"
55150,17,1,1,0,"Informative","2"
55150,18,1,2,88,"Informative","2"
55150,19,1,2,85,"Informative","2"
55150,20,0,1,126,"Informative","2"
55150,21,0,1,117,"Informative","2"
55150,22,1,2,72,"Informative","2"
55150,23,1,1,0,"Informative","2"
55150,24,1,1,0,"Informative","2"
55150,25,1,1,0,"Informative","2"
55150,26,1,1,0,"Informative","2"
55150,27,1,1,0,"Informative","2"
55150,28,0,1,113,"Informative","2"
55150,29,1,2,76,"Informative","2"
55150,30,1,2,75,"Informative","2"
55150,31,1,1,0,"Informative","3"
55150,32,0,2,0,"Informative","3"
55150,33,1,2,70,"Informative","3"
55150,34,0,1,113,"Informative","3"
55150,35,0,1,117,"Informative","3"
55150,36,0,2,0,"Informative","3"
55150,37,1,2,72,"Informative","3"
55150,38,0,2,0,"Informative","3"
55150,39,0,1,117,"Informative","3"
55150,40,1,1,0,"Informative","3"
55150,41,1,2,72,"Informative","3"
55150,42,0,2,0,"Informative","3"
55150,43,0,1,119,"Informative","3"
55150,44,0,1,120,"Informative","3"
55150,45,1,1,0,"Informative","3"
55150,46,1,2,82,"Informative","4"
55150,47,0,1,116,"Informative","4"
55150,48,0,1,121,"Informative","4"
55150,49,1,2,77,"Informative","4"
55150,50,0,2,0,"Informative","4"
55150,51,0,1,114,"Informative","4"
55150,52,1,2,78,"Informative","4"
55150,53,1,2,80,"Informative","4"
55150,54,0,1,123,"Informative","4"
55150,55,0,1,116,"Informative","4"
55150,56,0,2,0,"Informative","4"
55150,57,0,1,125,"Informative","4"
55150,58,0,2,0,"Informative","4"
55150,59,1,2,77,"Informative","4"
55150,60,0,1,119,"Informative","4"
55802,1,0,2,0,"Informative","1"
55802,2,1,1,0,"Informative","1"
55802,3,0,1,119,"Informative","1"
55802,4,0,2,0,"Informative","1"
55802,5,0,2,0,"Informative","1"
55802,6,1,1,0,"Informative","1"
55802,7,0,1,113,"Informative","1"
55802,8,0,2,0,"Informative","1"
55802,9,0,1,118,"Informative","1"
55802,10,0,2,0,"Informative","1"
55802,11,0,1,117,"Informative","1"
55802,12,0,2,0,"Informative","1"
55802,13,0,1,128,"Informative","1"
55802,14,0,1,120,"Informative","1"
55802,15,0,1,114,"Informative","1"
55802,16,0,1,118,"Informative","2"
55802,17,0,2,0,"Informative","2"
55802,18,0,1,126,"Informative","2"
55802,19,0,1,125,"Informative","2"
55802,20,1,2,74,"Informative","2"
55802,21,0,2,0,"Informative","2"
55802,22,0,2,0,"Informative","2"
55802,23,0,1,117,"Informative","2"
55802,24,0,2,0,"Informative","2"
55802,25,0,1,122,"Informative","2"
55802,26,0,2,0,"Informative","2"
55802,27,0,1,124,"Informative","2"
55802,28,0,2,0,"Informative","2"
55802,29,0,2,0,"Informative","2"
55802,30,1,1,0,"Informative","2"
55802,31,1,1,0,"Informative","3"
55802,32,0,2,0,"Informative","3"
55802,33,0,1,118,"Informative","3"
55802,34,0,2,0,"Informative","3"
55802,35,0,1,126,"Informative","3"
55802,36,0,1,112,"Informative","3"
55802,37,0,2,0,"Informative","3"
55802,38,0,1,114,"Informative","3"
55802,39,0,1,122,"Informative","3"
55802,40,0,2,0,"Informative","3"
55802,41,0,2,0,"Informative","3"
55802,42,0,2,0,"Informative","3"
55802,43,1,1,0,"Informative","3"
55802,44,0,2,0,"Informative","3"
55802,45,0,2,0,"Informative","3"
55802,46,0,1,115,"Informative","4"
55802,47,0,2,0,"Informative","4"
55802,48,1,1,0,"Informative","4"
55802,49,0,1,129,"Informative","4"
55802,50,0,1,113,"Informative","4"
55802,51,0,2,0,"Informative","4"
55802,52,0,1,120,"Informative","4"
55802,53,0,2,0,"Informative","4"
55802,54,1,1,0,"Informative","4"
55802,55,0,2,0,"Informative","4"
55802,56,1,1,0,"Informative","4"
55802,57,0,1,118,"Informative","4"
55802,58,0,2,0,"Informative","4"
55802,59,0,2,0,"Informative","4"
55802,60,0,1,126,"Informative","4"
55914,1,1,2,89,"NonInfo","1"
55914,2,0,1,126,"NonInfo","1"
55914,3,0,1,122,"NonInfo","1"
55914,4,1,2,87,"NonInfo","1"
55914,5,1,1,0,"NonInfo","1"
55914,6,1,1,0,"NonInfo","1"
55914,7,1,2,90,"NonInfo","1"
55914,8,0,2,0,"NonInfo","1"
55914,9,0,2,0,"NonInfo","1"
55914,10,0,1,117,"NonInfo","1"
55914,11,0,1,129,"NonInfo","1"
55914,12,1,1,0,"NonInfo","1"
55914,13,0,2,0,"NonInfo","1"
55914,14,0,1,126,"NonInfo","1"
55914,15,1,1,0,"NonInfo","1"
55914,16,1,2,77,"NonInfo","2"
55914,17,1,2,76,"NonInfo","2"
55914,18,1,2,80,"NonInfo","2"
55914,19,0,2,0,"NonInfo","2"
55914,20,0,1,124,"NonInfo","2"
55914,21,1,2,86,"NonInfo","2"
55914,22,1,1,0,"NonInfo","2"
55914,23,1,2,87,"NonInfo","2"
55914,24,0,2,0,"NonInfo","2"
55914,25,0,1,127,"NonInfo","2"
55914,26,0,1,112,"NonInfo","2"
55914,27,0,2,0,"NonInfo","2"
55914,28,1,1,0,"NonInfo","2"
55914,29,1,2,72,"NonInfo","2"
55914,30,0,1,129,"NonInfo","2"
55914,31,1,2,74,"NonInfo","3"
55914,32,0,2,0,"NonInfo","3"
55914,33,0,1,128,"NonInfo","3"
55914,34,1,2,81,"NonInfo","3"
55914,35,1,1,0,"NonInfo","3"
55914,36,0,2,0,"NonInfo","3"
55914,37,0,1,111,"NonInfo","3"
55914,38,1,1,0,"NonInfo","3"
55914,39,1,1,0,"NonInfo","3"
55914,40,1,1,0,"NonInfo","3"
55914,41,0,2,0,"NonInfo","3"
55914,42,1,1,0,"NonInfo","3"
55914,43,1,1,0,"NonInfo","3"
55914,44,1,1,0,"NonInfo","3"
55914,45,1,2,75,"NonInfo","3"
55914,46,1,1,0,"NonInfo","4"
55914,47,0,2,0,"NonInfo","4"
55914,48,0,2,0,"NonInfo","4"
55914,49,0,1,123,"NonInfo","4"
55914,50,0,2,0,"NonInfo","4"
55914,51,1,1,0,"NonInfo","4"
55914,52,0,1,119,"NonInfo","4"
55914,53,0,1,127,"NonInfo","4"
55914,54,0,2,0,"NonInfo","4"
55914,55,1,2,70,"NonInfo","4"
55914,56,0,2,0,"NonInfo","4"
55914,57,0,2,0,"NonInfo","4"
55914,58,0,2,0,"NonInfo","4"
55914,59,0,1,115,"NonInfo","4"
55914,60,1,2,80,"NonInfo","4"
56116,1,1,1,0,"Informative","1"
56116,2,1,2,83,"Informative","1"
56116,3,1,2,74,"Informative","1"
56116,4,1,1,0,"Informative","1"
56116,5,0,1,113,"Informative","1"
56116,6,0,2,0,"Informative","1"
56116,7,1,1,0,"Informative","1"
56116,8,1,1,0,"Informative","1"
56116,9,1,1,0,"Informative","1"
56116,10,1,1,0,"Informative","1"
56116,11,0,2,0,"Informative","1"
56116,12,1,1,0,"Informative","1"
56116,13,0,2,0,"Informative","1"
56116,14,0,2,0,"Informative","1"
56116,15,0,1,126,"Informative","1"
56116,16,0,1,112,"Informative","2"
56116,17,0,1,113,"Informative","2"
56116,18,0,2,0,"Informative","2"
56116,19,0,2,0,"Informative","2"
56116,20,1,1,0,"Informative","2"
56116,21,1,2,78,"Informative","2"
56116,22,1,1,0,"Informative","2"
56116,23,1,1,0,"Informative","2"
56116,24,1,1,0,"Informative","2"
56116,25,1,1,0,"Informative","2"
56116,26,1,1,0,"Informative","2"
56116,27,1,2,85,"Informative","2"
56116,28,1,1,0,"Informative","2"
56116,29,1,1,0,"Informative","2"
56116,30,1,1,0,"Informative","2"
56116,31,1,2,81,"Informative","3"
56116,32,1,1,0,"Informative","3"
56116,33,0,1,127,"Informative","3"
56116,34,0,2,0,"Informative","3"
56116,35,0,2,0,"Informative","3"
56116,36,1,1,0,"Informative","3"
56116,37,0,1,116,"Informative","3"
56116,38,1,1,0,"Informative","3"
56116,39,1,2,77,"Informative","3"
56116,40,1,1,0,"Informative","3"
56116,41,1,2,77,"Informative","3"
56116,42,1,1,0,"Informative","3"
56116,43,1,2,80,"Informative","3"
56116,44,1,1,0,"Informative","3"
56116,45,1,2,87,"Informative","3"
56116,46,1,2,79,"Informative","4"
56116,47,1,2,81,"Informative","4"
56116,48,1,1,0,"Informative","4"
56116,49,1,2,80,"Informative","4"
56116,50,1,1,0,"Informative","4"
56116,51,1,1,0,"Informative","4"
56116,52,1,1,0,"Informative","4"
56116,53,1,2,76,"Informative","4"
56116,54,1,1,0,"Informative","4"
56116,55,1,2,73,"Informative","4"
56116,56,1,2,74,"Informative","4"
56116,57,1,2,71,"Informative","4"
56116,58,1,1,0,"Informative","4"
56116,59,1,1,0,"Informative","4"
56116,60,0,2,0,"Informative","4"
57539,1,1,2,88,"Informative","1"
57539,2,1,1,0,"Informative","1"
57539,3,1,1,0,"Informative","1"
57539,4,1,1,0,"Informative","1"
57539,5,0,2,0,"Informative","1"
57539,6,1,1,0,"Informative","1"
57539,7,1,2,82,"Informative","1"
57539,8,0,2,0,"Informative","1"
57539,9,0,2,0,"Informative","1"
57539,10,0,1,121,"Informative","1"
57539,11,1,1,0,"Informative","1"
57539,12,0,2,0,"Informative","1"
57539,13,1,1,0,"Informative","1"
57539,14,0,2,0,"Informative","1"
57539,15,1,1,0,"Informative","1"
57539,16,1,2,85,"Informative","2"
57539,17,0,1,110,"Informative","2"
57539,18,1,1,0,"Informative","2"
57539,19,1,1,0,"Informative","2"
57539,20,1,1,0,"Informative","2"
57539,21,0,2,0,"Informative","2"
57539,22,1,2,73,"Informative","2"
57539,23,1,2,72,"Informative","2"
57539,24,1,1,0,"Informative","2"
57539,25,0,2,0,"Informative","2"
57539,26,1,2,79,"Informative","2"
57539,27,1,2,78,"Informative","2"
57539,28,1,2,85,"Informative","2"
57539,29,1,2,74,"Informative","2"
57539,30,0,1,129,"Informative","2"
57539,31,1,2,73,"Informative","3"
57539,32,0,2,0,"Informative","3"
57539,33,0,1,119,"Informative","3"
57539,34,0,2,0,"Informative","3"
57539,35,1,2,78,"Informative","3"
57539,36,0,2,0,"Informative","3"
57539,37,0,2,0,"Informative","3"
57539,38,0,2,0,"Informative","3"
57539,39,0,2,0,"Informative","3"
57539,40,1,2,79,"Informative","3"
57539,41,1,1,0,"Informative","3"
57539,42,0,1,120,"Informative","3"
57539,43,1,1,0,"Informative","3"
57539,44,0,2,0,"Informative","3"
57539,45,0,1,120,"Informative","3"
57539,46,0,1,113,"Informative","4"
57539,47,0,1,124,"Informative","4"
57539,48,0,2,0,"Informative","4"
57539,49,0,1,128,"Informative","4"
57539,50,0,1,122,"Informative","4"
57539,51,0,2,0,"Informative","4"
57539,52,1,1,0,"Informative","4"
57539,53,0,2,0,"Informative","4"
57539,54,0,2,0,"Informative","4"
57539,55,0,2,0,"Informative","4"
57539,56,0,2,0,"Informative","4"
57539,57,0,2,0,"Informative","4"
57539,58,0,1,114,"Informative","4"
57539,59,1,2,78,"Informative","4"
57539,60,1,2,89,"Informative","4"
58384,1,1,2,80,"Informative","1"
58384,2,0,1,110,"Informative","1"
58384,3,0,2,0,"Informative","1"
58384,4,0,1,127,"Informative","1"
58384,5,0,2,0,"Informative","1"
58384,6,0,2,0,"Informative","1"
58384,7,1,2,76,"Informative","1"
58384,8,0,2,0,"Informative","1"
58384,9,0,2,0,"Informative","1"
58384,10,0,1,125,"Informative","1"
58384,11,0,1,125,"Informative","1"
58384,12,0,1,110,"Informative","1"
58384,13,0,1,125,"Informative","1"
58384,14,0,2,0,"Informative","1"
58384,15,0,1,121,"Informative","1"
58384,16,0,2,0,"Informative","2"
58384,17,0,2,0,"Informative","2"
58384,18,0,1,113,"Informative","2"
58384,19,0,2,0,"Informative","2"
58384,20,1,1,0,"Informative","2"
58384,21,0,2,0,"Informative","2"
58384,22,0,2,0,"Informative","2"
58384,23,1,2,87,"Informative","2"
58384,24,0,2,0,"Informative","2"
58384,25,0,1,110,"Informative","2"
58384,26,0,2,0,"Informative","2"
58384,27,0,1,115,"Informative","2"
58384,28,0,2,0,"Informative","2"
58384,29,0,1,129,"Informative","2"
58384,30,0,2,0,"Informative","2"
58384,31,0,1,130,"Informative","3"
58384,32,0,2,0,"Informative","3"
58384,33,0,1,114,"Informative","3"
58384,34,0,1,129,"Informative","3"
58384,35,0,1,119,"Informative","3"
58384,36,0,1,120,"Informative","3"
58384,37,0,1,111,"Informative","3"
58384,38,0,1,113,"Informative","3"
58384,39,0,1,119,"Informative","3"
58384,40,0,2,0,"Informative","3"
58384,41,0,1,128,"Informative","3"
58384,42,0,2,0,"Informative","3"
58384,43,0,2,0,"Informative","3"
58384,44,0,2,0,"Informative","3"
58384,45,0,2,0,"Informative","3"
58384,46,0,2,0,"Informative","4"
58384,47,0,2,0,"Informative","4"
58384,48,0,1,115,"Informative","4"
58384,49,0,2,0,"Informative","4"
58384,50,0,2,0,"Informative","4"
58384,51,0,1,120,"Informative","4"
58384,52,0,1,116,"Informative","4"
58384,53,0,1,124,"Informative","4"
58384,54,0,1,111,"Informative","4"
58384,55,0,2,0,"Informative","4"
58384,56,0,2,0,"Informative","4"
58384,57,0,2,0,"Informative","4"
58384,58,0,1,130,"Informative","4"
58384,59,0,2,0,"Informative","4"
58384,60,0,2,0,"Informative","4"
58581,1,1,1,0,"Informative","1"
58581,2,0,2,0,"Informative","1"
58581,3,0,2,0,"Informative","1"
58581,4,1,1,0,"Informative","1"
58581,5,0,1,127,"Informative","1"
58581,6,0,2,0,"Informative","1"
58581,7,0,1,110,"Informative","1"
58581,8,0,2,0,"Informative","1"
58581,9,1,1,0,"Informative","1"
58581,10,1,1,0,"Informative","1"
58581,11,1,1,0,"Informative","1"
58581,12,0,1,111,"Informative","1"
58581,13,1,2,87,"Informative","1"
58581,14,1,1,0,"Informative","1"
58581,15,0,2,0,"Informative","1"
58581,16,0,1,120,"Informative","2"
58581,17,0,1,125,"Informative","2"
58581,18,1,2,86,"Informative","2"
58581,19,0,1,112,"Informative","2"
58581,20,1,1,0,"Informative","2"
58581,21,1,2,72,"Informative","2"
58581,22,0,2,0,"Informative","2"
58581,23,1,2,84,"Informative","2"
58581,24,0,1,113,"Informative","2"
58581,25,0,2,0,"Informative","2"
58581,26,1,2,85,"Informative","2"
58581,27,0,2,0,"Informative","2"
58581,28,1,1,0,"Informative","2"
58581,29,1,2,85,"Informative","2"
58581,30,1,1,0,"Informative","2"
58581,31,0,2,0,"Informative","3"
58581,32,1,2,81,"Informative","3"
58581,33,1,1,0,"Informative","3"
58581,34,0,2,0,"Informative","3"
58581,35,0,1,118,"Informative","3"
58581,36,1,2,88,"Informative","3"
58581,37,0,2,0,"Informative","3"
58581,38,0,1,123,"Informative","3"
58581,39,1,1,0,"Informative","3"
58581,40,0,2,0,"Informative","3"
58581,41,0,1,127,"Informative","3"
58581,42,1,1,0,"Informative","3"
58581,43,1,2,81,"Informative","3"
58581,44,0,1,116,"Informative","3"
58581,45,1,1,0,"Informative","3"
58581,46,0,1,121,"Informative","4"
58581,47,1,2,75,"Informative","4"
58581,48,1,2,70,"Informative","4"
58581,49,1,1,0,"Informative","4"
58581,50,1,1,0,"Informative","4"
58581,51,0,1,130,"Informative","4"
58581,52,0,1,130,"Informative","4"
58581,53,0,2,0,"Informative","4"
58581,54,0,2,0,"Informative","4"
58581,55,0,2,0,"Informative","4"
58581,56,0,1,111,"Informative","4"
58581,57,0,1,128,"Informative","4"
58581,58,1,2,84,"Informative","4"
58581,59,1,2,80,"Informative","4"
58581,60,1,2,71,"Informative","4"
59244,1,1,1,0,"NonInfo","1"
59244,2,1,1,0,"NonInfo","1"
59244,3,1,1,0,"NonInfo","1"
59244,4,0,1,111,"NonInfo","1"
59244,5,0,2,0,"NonInfo","1"
59244,6,1,1,0,"NonInfo","1"
59244,7,1,2,72,"NonInfo","1"
59244,8,1,2,83,"NonInfo","1"
59244,9,0,1,111,"NonInfo","1"
59244,10,1,1,0,"NonInfo","1"
59244,11,0,2,0,"NonInfo","1"
59244,12,1,2,87,"NonInfo","1"
59244,13,1,1,0,"NonInfo","1"
59244,14,1,2,76,"NonInfo","1"
59244,15,1,1,0,"NonInfo","1"
59244,16,0,1,123,"NonInfo","2"
59244,17,0,1,114,"NonInfo","2"
59244,18,0,2,0,"NonInfo","2"
59244,19,0,1,127,"NonInfo","2"
59244,20,1,1,0,"NonInfo","2"
59244,21,0,1,122,"NonInfo","2"
59244,22,1,1,0,"NonInfo","2"
59244,23,0,1,112,"NonInfo","2"
59244,24,0,2,0,"NonInfo","2"
59244,25,1,1,0,"NonInfo","2"
59244,26,0,1,110,"NonInfo","2"
59244,27,0,1,111,"NonInfo","2"
59244,28,0,1,116,"NonInfo","2"
59244,29,0,2,0,"NonInfo","2"
59244,30,0,1,116,"NonInfo","2"
59244,31,1,1,0,"NonInfo","3"
59244,32,1,1,0,"NonInfo","3"
59244,33,0,1,125,"NonInfo","3"
59244,34,1,1,0,"NonInfo","3"
59244,35,0,2,0,"NonInfo","3"
59244,36,1,2,90,"NonInfo","3"
59244,37,0,1,121,"NonInfo","3"
59244,38,0,2,0,"NonInfo","3"
59244,39,0,1,129,"NonInfo","3"
59244,40,1,1,0,"NonInfo","3"
59244,41,0,2,0,"NonInfo","3"
59244,42,0,1,116,"NonInfo","3"
59244,43,1,1,0,"NonInfo","3"
59244,44,0,1,110,"NonInfo","3"
59244,45,1,2,75,"NonInfo","3"
59244,46,0,2,0,"NonInfo","4"
59244,47,1,2,79,"NonInfo","4"
59244,48,1,2,70,"NonInfo","4"
59244,49,0,1,119,"NonInfo","4"
59244,50,0,2,0,"NonInfo","4"
59244,51,0,2,0,"NonInfo","4"
59244,52,0,2,0,"NonInfo","4"
59244,53,0,1,126,"NonInfo","4"
59244,54,1,1,0,"NonInfo","4"
59244,55,0,1,117,"NonInfo","4"
59244,56,0,2,0,"NonInfo","4"
59244,57,1,1,0,"NonInfo","4"
59244,58,0,1,127,"NonInfo","4"
59244,59,0,1,127,"NonInfo","4"
59244,60,1,2,84,"NonInfo","4"
61573,1,0,2,0,"NonInfo","1"
61573,2,1,2,90,"NonInfo","1"
61573,3,1,1,0,"NonInfo","1"
61573,4,0,2,0,"NonInfo","1"
61573,5,1,1,0,"NonInfo","1"
61573,6,0,2,0,"NonInfo","1"
61573,7,0,1,124,"NonInfo","1"
61573,8,0,1,128,"NonInfo","1"
61573,9,0,1,118,"NonInfo","1"
61573,10,0,2,0,"NonInfo","1"
61573,11,1,2,79,"NonInfo","1"
61573,12,1,2,72,"NonInfo","1"
61573,13,1,1,0,"NonInfo","1"
61573,14,1,1,0,"NonInfo","1"
61573,15,0,2,0,"NonInfo","1"
61573,16,0,1,125,"NonInfo","2"
61573,17,0,1,123,"NonInfo","2"
61573,18,0,2,0,"NonInfo","2"
61573,19,1,1,0,"NonInfo","2"
61573,20,1,1,0,"NonInfo","2"
61573,21,0,2,0,"NonInfo","2"
61573,22,1,2,70,"NonInfo","2"
61573,23,1,2,85,"NonInfo","2"
61573,24,0,1,110,"NonInfo","2"
61573,25,1,2,85,"NonInfo","2"
61573,26,0,1,127,"NonInfo","2"
61573,27,1,2,77,"NonInfo","2"
61573,28,1,2,71,"NonInfo","2"
61573,29,1,2,84,"NonInfo","2"
61573,30,1,1,0,"NonInfo","2"
61573,31,0,1,126,"NonInfo","3"
61573,32,0,1,115,"NonInfo","3"
61573,33,0,1,114,"NonInfo","3"
61573,34,1,2,76,"NonInfo","3"
61573,35,0,2,0,"NonInfo","3"
61573,36,1,1,0,"NonInfo","3"
61573,37,0,2,0,"NonInfo","3"
61573,38,0,2,0,"NonInfo","3"
61573,39,1,1,0,"NonInfo","3"
61573,40,1,2,83,"NonInfo","3"
61573,41,0,2,0,"NonInfo","3"
61573,42,1,2,76,"NonInfo","3"
61573,43,1,2,86,"NonInfo","3"
61573,44,1,2,88,"NonInfo","3"
61573,45,1,1,0,"NonInfo","3"
61573,46,0,1,129,"NonInfo","4"
61573,47,0,1,115,"NonInfo","4"
61573,48,0,1,119,"NonInfo","4"
61573,49,1,1,0,"NonInfo","4"
61573,50,1,2,70,"NonInfo","4"
61573,51,1,1,0,"NonInfo","4"
61573,52,0,1,115,"NonInfo","4"
61573,53,0,2,0,"NonInfo","4"
61573,54,1,1,0,"NonInfo","4"
61573,55,0,2,0,"NonInfo","4"
61573,56,0,2,0,"NonInfo","4"
61573,57,0,1,130,"NonInfo","4"
61573,58,1,1,0,"NonInfo","4"
61573,59,0,2,0,"NonInfo","4"
61573,60,1,1,0,"NonInfo","4"
63093,1,0,1,111,"NonInfo","1"
63093,2,0,2,0,"NonInfo","1"
63093,3,0,2,0,"NonInfo","1"
63093,4,0,2,0,"NonInfo","1"
63093,5,1,1,0,"NonInfo","1"
63093,6,1,1,0,"NonInfo","1"
63093,7,0,1,123,"NonInfo","1"
63093,8,0,1,118,"NonInfo","1"
63093,9,1,1,0,"NonInfo","1"
63093,10,0,2,0,"NonInfo","1"
63093,11,1,1,0,"NonInfo","1"
63093,12,1,2,79,"NonInfo","1"
63093,13,1,2,71,"NonInfo","1"
63093,14,1,2,82,"NonInfo","1"
63093,15,1,2,77,"NonInfo","1"
63093,16,1,2,89,"NonInfo","2"
63093,17,1,2,71,"NonInfo","2"
63093,18,1,2,76,"NonInfo","2"
63093,19,1,2,82,"NonInfo","2"
63093,20,1,2,81,"NonInfo","2"
63093,21,1,2,89,"NonInfo","2"
63093,22,1,1,0,"NonInfo","2"
63093,23,0,2,0,"NonInfo","2"
63093,24,1,2,70,"NonInfo","2"
63093,25,1,2,75,"NonInfo","2"
63093,26,1,2,82,"NonInfo","2"
63093,27,1,1,0,"NonInfo","2"
63093,28,0,2,0,"NonInfo","2"
63093,29,1,2,88,"NonInfo","2"
63093,30,1,2,72,"NonInfo","2"
63093,31,1,1,0,"NonInfo","3"
63093,32,0,2,0,"NonInfo","3"
63093,33,1,2,78,"NonInfo","3"
63093,34,1,2,79,"NonInfo","3"
63093,35,1,2,84,"NonInfo","3"
63093,36,1,1,0,"NonInfo","3"
63093,37,0,1,113,"NonInfo","3"
63093,38,0,2,0,"NonInfo","3"
63093,39,1,1,0,"NonInfo","3"
63093,40,0,1,115,"NonInfo","3"
63093,41,0,2,0,"NonInfo","3"
63093,42,1,2,85,"NonInfo","3"
63093,43,1,1,0,"NonInfo","3"
63093,44,0,1,116,"NonInfo","3"
63093,45,0,2,0,"NonInfo","3"
63093,46,1,2,77,"NonInfo","4"
63093,47,1,1,0,"NonInfo","4"
63093,48,0,1,122,"NonInfo","4"
63093,49,0,2,0,"NonInfo","4"
63093,50,1,2,75,"NonInfo","4"
63093,51,1,2,87,"NonInfo","4"
63093,52,1,2,89,"NonInfo","4"
63093,53,1,2,71,"NonInfo","4"
63093,54,1,2,73,"NonInfo","4"
63093,55,1,1,0,"NonInfo","4"
63093,56,0,1,121,"NonInfo","4"
63093,57,0,2,0,"NonInfo","4"
63093,58,1,1,0,"NonInfo","4"
63093,59,0,2,0,"NonInfo","4"
63093,60,1,1,0,"NonInfo","4"
63875,1,1,1,0,"NonInfo","1"
63875,2,0,1,116,"NonInfo","1"
63875,3,1,2,87,"NonInfo","1"
63875,4,0,2,0,"NonInfo","1"
63875,5,0,1,128,"NonInfo","1"
63875,6,1,1,0,"NonInfo","1"
63875,7,1,2,82,"NonInfo","1"
63875,8,1,1,0,"NonInfo","1"
63875,9,0,2,0,"NonInfo","1"
63875,10,0,1,111,"NonInfo","1"
63875,11,0,1,118,"NonInfo","1"
63875,12,1,2,85,"NonInfo","1"
63875,13,0,1,121,"NonInfo","1"
63875,14,1,1,0,"NonInfo","1"
63875,15,0,2,0,"NonInfo","1"
63875,16,0,1,112,"NonInfo","2"
63875,17,0,2,0,"NonInfo","2"
63875,18,1,1,0,"NonInfo","2"
63875,19,1,2,70,"NonInfo","2"
63875,20,0,2,0,"NonInfo","2"
63875,21,1,1,0,"NonInfo","2"
63875,22,1,2,70,"NonInfo","2"
63875,23,0,1,119,"NonInfo","2"
63875,24,1,2,75,"NonInfo","2"
63875,25,0,1,115,"NonInfo","2"
63875,26,1,2,84,"NonInfo","2"
63875,27,0,1,123,"NonInfo","2"
63875,28,1,2,84,"NonInfo","2"
63875,29,1,1,0,"NonInfo","2"
63875,30,0,2,0,"NonInfo","2"
63875,31,1,2,81,"NonInfo","3"
63875,32,1,1,0,"NonInfo","3"
63875,33,0,1,126,"NonInfo","3"
63875,34,1,1,0,"NonInfo","3"
63875,35,0,2,0,"NonInfo","3"
63875,36,0,2,0,"NonInfo","3"
63875,37,1,2,86,"NonInfo","3"
63875,38,0,2,0,"NonInfo","3"
63875,39,1,2,80,"NonInfo","3"
63875,40,1,2,78,"NonInfo","3"
63875,41,1,1,0,"NonInfo","3"
63875,42,0,2,0,"NonInfo","3"
63875,43,0,1,120,"NonInfo","3"
63875,44,0,2,0,"NonInfo","3"
63875,45,1,2,88,"NonInfo","3"
63875,46,1,2,76,"NonInfo","4"
63875,47,0,1,112,"NonInfo","4"
63875,48,1,2,85,"NonInfo","4"
63875,49,0,2,0,"NonInfo","4"
63875,50,0,2,0,"NonInfo","4"
63875,51,1,2,89,"NonInfo","4"
63875,52,1,2,83,"NonInfo","4"
63875,53,1,2,80,"NonInfo","4"
63875,54,0,2,0,"NonInfo","4"
63875,55,1,1,0,"NonInfo","4"
63875,56,0,1,130,"NonInfo","4"
63875,57,1,1,0,"NonInfo","4"
63875,58,1,1,0,"NonInfo","4"
63875,59,0,1,128,"NonInfo","4"
63875,60,1,1,0,"NonInfo","4"
64153,1,0,2,0,"NonInfo","1"
64153,2,0,2,0,"NonInfo","1"
64153,3,1,1,0,"NonInfo","1"
64153,4,0,2,0,"NonInfo","1"
64153,5,0,1,114,"NonInfo","1"
64153,6,1,2,85,"NonInfo","1"
64153,7,0,1,113,"NonInfo","1"
64153,8,1,1,0,"NonInfo","1"
64153,9,0,1,128,"NonInfo","1"
64153,10,0,2,0,"NonInfo","1"
64153,11,1,1,0,"NonInfo","1"
64153,12,1,1,0,"NonInfo","1"
64153,13,0,1,117,"NonInfo","1"
64153,14,1,1,0,"NonInfo","1"
64153,15,0,2,0,"NonInfo","1"
64153,16,0,2,0,"NonInfo","2"
64153,17,0,1,128,"NonInfo","2"
64153,18,0,2,0,"NonInfo","2"
64153,19,0,2,0,"NonInfo","2"
64153,20,0,2,0,"NonInfo","2"
64153,21,0,1,110,"NonInfo","2"
64153,22,0,2,0,"NonInfo","2"
64153,23,0,1,128,"NonInfo","2"
64153,24,0,2,0,"NonInfo","2"
64153,25,0,1,125,"NonInfo","2"
64153,26,0,2,0,"NonInfo","2"
64153,27,0,1,121,"NonInfo","2"
64153,28,0,1,126,"NonInfo","2"
